"","school","sex","address","famsize","Pstatus","schoolsup","famsup","paid","activities","nursery","higher","internet","romantic","bin_Mjob_at_home","bin_Mjob_health","bin_Mjob_other","bin_Mjob_services","bin_Mjob_teacher","bin_Fjob_teacher","bin_Fjob_other","bin_Fjob_services","bin_Fjob_health","bin_Fjob_at_home","bin_reason_course","bin_reason_other","bin_reason_home","bin_reason_reputation","bin_guardian_mother","bin_guardian_father","bin_guardian_other","age","Medu","Fedu","traveltime","studytime","famrel","freetime","goout","Dalc","Walc","health","absences","failures","G2","G1","G3","result"
"492","MS","F","U","GT3","T","no","yes","no","no","yes","yes","yes","yes","no","no","yes","no","no","no","yes","no","no","no","yes","no","no","no","no","no","yes",19,1,1,2,2,1,1,4,4,1,1,12,1,8,7,9,"fail"
"493","MS","F","R","GT3","A","no","no","no","no","no","yes","no","yes","no","yes","no","no","no","no","yes","no","no","no","yes","no","no","no","yes","no","no",16,2,2,1,2,3,3,2,1,1,3,2,0,10,8,10,"pass"
"494","MS","F","U","GT3","T","no","no","no","yes","no","yes","no","no","no","no","yes","no","no","no","no","no","no","yes","yes","no","no","no","no","yes","no",17,0,1,2,1,2,4,4,3,5,5,5,0,9,9,10,"pass"
"495","MS","F","R","LE3","T","no","no","no","yes","yes","no","yes","no","yes","no","no","no","no","no","yes","no","no","no","yes","no","no","no","yes","no","no",16,1,2,1,2,4,4,5,1,3,3,0,0,9,8,9,"fail"
"496","MS","F","U","GT3","T","no","no","no","yes","yes","no","yes","yes","no","no","yes","no","no","no","yes","no","no","no","no","no","no","yes","yes","no","no",16,3,3,1,1,4,5,4,1,1,4,0,0,13,14,13,"pass"
"497","MS","F","R","LE3","T","no","yes","no","yes","yes","yes","yes","yes","no","no","no","yes","no","no","no","yes","no","no","no","no","yes","no","yes","no","no",16,1,1,1,1,4,4,4,2,2,4,2,0,14,14,14,"pass"
"498","MS","M","U","GT3","T","no","yes","yes","yes","yes","yes","no","no","no","no","no","yes","no","no","no","no","no","yes","yes","no","no","no","yes","no","no",17,3,3,2,4,5,4,5,3,4,5,0,1,11,10,10,"pass"
"499","MS","F","U","GT3","T","no","yes","no","yes","yes","yes","yes","no","no","no","yes","no","no","no","no","yes","no","no","yes","no","no","no","yes","no","no",16,2,1,1,2,5,3,3,1,1,1,0,0,13,14,14,"pass"
"500","MS","F","U","GT3","T","no","yes","yes","yes","yes","yes","no","yes","no","no","no","yes","no","no","yes","no","no","no","yes","no","no","no","yes","no","no",16,2,2,1,1,4,2,5,1,2,5,0,0,16,17,16,"pass"
"501","MS","M","U","GT3","T","no","yes","no","yes","yes","no","yes","yes","no","no","yes","no","no","no","yes","no","no","no","yes","no","no","no","no","yes","no",17,1,2,1,1,5,3,5,5,5,1,12,1,7,6,7,"fail"
"502","MS","M","U","LE3","T","no","no","no","yes","yes","yes","yes","no","no","no","yes","no","no","no","yes","no","no","no","yes","no","no","no","no","yes","no",16,4,3,1,1,4,2,5,1,5,5,8,0,12,14,13,"pass"
"503","MS","M","R","LE3","T","no","yes","no","no","yes","yes","no","no","no","no","no","yes","no","no","no","yes","no","no","no","yes","no","no","yes","no","no",17,2,2,3,4,1,3,5,3,5,3,2,1,8,10,9,"fail"
"504","MS","F","U","GT3","T","yes","yes","no","yes","yes","yes","yes","no","no","no","yes","no","no","no","yes","no","no","no","yes","no","no","no","no","no","yes",16,1,1,1,4,2,2,1,1,1,5,0,0,14,14,14,"pass"
"505","MS","F","U","LE3","T","no","no","no","no","yes","yes","yes","yes","no","no","yes","no","no","no","yes","no","no","no","no","no","yes","no","yes","no","no",19,2,2,1,3,5,4,5,1,1,1,0,0,13,12,13,"pass"
"506","MS","F","R","GT3","T","no","yes","no","yes","no","yes","yes","yes","yes","no","no","no","no","no","yes","no","no","no","no","no","no","yes","yes","no","no",17,1,1,2,1,4,4,5,1,2,5,0,0,11,11,11,"pass"
"507","MS","F","U","GT3","T","no","no","no","yes","yes","yes","yes","yes","yes","no","no","no","no","no","no","yes","no","no","no","yes","no","no","yes","no","no",20,3,3,2,2,3,3,4,2,4,3,8,1,9,11,10,"pass"
"508","MS","F","U","LE3","T","no","yes","no","no","yes","yes","no","yes","no","no","yes","no","no","no","no","yes","no","no","yes","no","no","no","no","yes","no",17,1,1,1,3,4,3,3,1,1,3,0,0,11,11,10,"pass"
"509","MS","M","R","GT3","T","no","yes","no","no","no","yes","yes","no","no","no","yes","no","no","no","yes","no","no","no","yes","no","no","no","yes","no","no",17,2,2,3,1,4,4,5,1,2,5,0,1,9,10,9,"fail"
"510","MS","F","R","LE3","T","no","yes","no","no","yes","yes","no","no","yes","no","no","no","no","no","yes","no","no","no","yes","no","no","no","no","yes","no",16,1,1,3,2,5,3,2,1,1,1,0,0,17,16,18,"pass"
"511","MS","F","R","GT3","T","no","yes","no","yes","yes","yes","no","no","no","no","yes","no","no","no","yes","no","no","no","no","no","no","yes","yes","no","no",17,2,2,2,2,5,3,2,1,1,1,0,0,17,15,17,"pass"
"512","MS","F","U","GT3","A","no","no","no","no","yes","yes","yes","yes","no","no","yes","no","no","no","yes","no","no","no","no","yes","no","no","yes","no","no",17,1,0,2,2,4,4,5,1,1,4,1,0,9,11,10,"pass"
"513","MS","F","R","GT3","T","no","yes","no","no","yes","yes","yes","yes","yes","no","no","no","no","no","yes","no","no","no","no","yes","no","no","yes","no","no",18,1,1,1,2,4,3,2,1,1,5,9,1,7,7,7,"fail"
"514","MS","F","U","GT3","T","no","no","no","yes","yes","yes","yes","no","no","no","yes","no","no","no","yes","no","no","no","yes","no","no","no","yes","no","no",16,3,1,1,1,3,1,3,1,3,1,0,0,6,8,8,"fail"
"515","MS","F","U","GT3","T","no","no","no","no","yes","yes","yes","no","no","no","no","yes","no","no","no","no","no","yes","yes","no","no","no","yes","no","no",16,3,2,1,1,3,1,3,1,4,3,2,0,6,7,7,"fail"
"516","MS","F","U","LE3","T","yes","no","no","no","yes","yes","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","no","yes","yes","no","no",18,1,1,2,2,2,3,5,1,4,3,8,0,8,9,10,"pass"
"517","MS","F","R","GT3","T","no","no","no","yes","no","yes","yes","yes","no","yes","no","no","no","yes","no","no","no","no","no","no","no","yes","no","yes","no",16,4,4,1,2,4,3,3,2,3,2,0,0,16,14,16,"pass"
"518","MS","F","R","LE3","T","no","no","no","yes","yes","yes","yes","no","no","no","yes","no","no","no","yes","no","no","no","no","no","no","yes","yes","no","no",16,1,2,2,1,5,4,5,1,4,2,0,0,14,14,15,"pass"
"519","MS","F","U","GT3","A","no","yes","no","no","yes","yes","yes","no","no","no","yes","no","no","no","no","yes","no","no","no","no","no","yes","no","yes","no",18,2,4,1,2,2,3,2,1,3,1,8,1,5,8,8,"fail"
"521","MS","F","U","LE3","T","no","yes","no","no","yes","yes","yes","no","yes","no","no","no","no","no","yes","no","no","no","no","yes","no","no","yes","no","no",16,1,1,3,2,4,3,2,1,3,5,6,0,8,6,8,"fail"
"522","MS","F","R","GT3","T","no","yes","no","yes","yes","yes","yes","no","yes","no","no","no","no","no","no","yes","no","no","no","yes","no","no","yes","no","no",16,2,3,2,2,3,3,3,1,1,2,0,0,10,8,10,"pass"
"523","MS","F","U","GT3","T","no","yes","no","no","yes","yes","yes","yes","no","yes","no","no","no","no","no","no","yes","no","yes","no","no","no","yes","no","no",16,4,4,1,2,4,3,4,1,2,3,4,0,8,8,8,"fail"
"524","MS","M","U","LE3","T","no","yes","no","yes","yes","no","yes","yes","yes","no","no","no","no","no","no","no","yes","no","no","no","yes","no","yes","no","no",18,4,4,1,4,5,5,5,5,5,5,2,0,6,5,6,"fail"
"525","MS","F","R","LE3","T","no","yes","no","no","no","yes","no","no","yes","no","no","no","no","no","yes","no","no","no","no","yes","no","no","yes","no","no",16,3,4,3,2,4,2,1,1,1,2,2,0,9,7,8,"fail"
"526","MS","M","U","LE3","T","no","yes","no","no","yes","yes","yes","no","no","no","yes","no","no","no","no","yes","no","no","no","no","yes","no","yes","no","no",17,4,4,1,3,4,4,3,1,2,5,0,0,14,15,16,"pass"
"527","MS","F","R","GT3","T","no","no","no","no","yes","yes","yes","yes","no","no","yes","no","no","no","yes","no","no","no","no","yes","no","no","yes","no","no",17,4,1,1,1,4,2,3,1,2,5,1,0,14,13,14,"pass"
"528","MS","M","U","LE3","T","no","no","no","no","yes","yes","no","no","no","no","no","yes","no","no","no","yes","no","no","no","yes","no","no","yes","no","no",16,2,2,4,3,5,1,3,2,2,3,0,0,9,10,10,"pass"
"529","MS","F","R","GT3","T","no","yes","yes","no","yes","yes","yes","no","yes","no","no","no","no","no","yes","no","no","no","no","yes","no","no","yes","no","no",17,2,2,1,1,5,1,3,1,2,5,5,0,9,9,9,"fail"
"530","MS","F","U","LE3","T","no","yes","no","no","yes","yes","no","no","no","no","no","yes","no","no","no","yes","no","no","no","yes","no","no","no","yes","no",16,4,4,2,1,5,1,3,1,2,5,1,0,11,11,11,"pass"
"531","MS","M","U","GT3","T","no","yes","no","yes","yes","yes","yes","no","no","no","no","yes","no","no","no","yes","no","no","no","no","yes","no","yes","no","no",17,3,3,1,1,4,1,4,5,5,3,8,0,10,7,9,"fail"
"532","MS","M","U","GT3","T","no","no","no","no","yes","yes","yes","yes","yes","no","no","no","no","no","no","yes","no","no","no","yes","no","no","yes","no","no",17,1,1,3,2,5,1,3,3,3,1,0,0,10,10,10,"pass"
"533","MS","M","U","GT3","T","no","no","no","no","no","yes","yes","yes","no","yes","no","no","no","no","no","yes","no","no","no","yes","no","no","yes","no","no",16,2,1,2,2,4,2,2,1,4,5,2,0,7,9,8,"fail"
"534","MS","F","U","LE3","T","no","no","no","no","yes","yes","yes","yes","no","no","yes","no","no","no","no","yes","no","no","no","yes","no","no","yes","no","no",16,2,1,1,2,3,2,2,1,1,3,0,0,15,14,16,"pass"
"535","MS","M","U","LE3","T","no","yes","no","no","yes","yes","yes","no","no","no","no","no","yes","no","no","no","yes","no","no","yes","no","no","no","yes","no",16,4,4,1,1,4,1,2,2,5,5,0,0,12,11,12,"pass"
"536","MS","M","R","GT3","T","no","yes","no","yes","yes","yes","no","no","no","no","yes","no","no","no","no","yes","no","no","yes","no","no","no","yes","no","no",15,1,2,3,2,5,5,5,1,3,5,11,0,11,9,10,"pass"
"537","MS","M","U","LE3","A","no","yes","no","yes","yes","yes","no","no","no","no","yes","no","no","no","yes","no","no","no","no","no","no","yes","yes","no","no",15,2,2,3,4,5,4,5,2,3,5,8,0,14,13,14,"pass"
"538","MS","M","U","LE3","A","no","no","no","yes","yes","yes","yes","no","no","no","no","yes","no","no","no","yes","no","no","yes","no","no","no","yes","no","no",15,2,1,1,1,4,3,3,1,2,5,11,0,13,12,12,"pass"
"539","MS","F","R","LE3","T","no","yes","no","no","no","yes","no","yes","no","no","yes","no","no","no","yes","no","no","no","yes","no","no","no","yes","no","no",16,2,2,1,3,4,3,3,2,2,5,2,0,11,11,11,"pass"
"540","MS","F","U","LE3","T","no","yes","no","yes","yes","yes","yes","no","no","no","yes","no","no","no","yes","no","no","no","no","no","yes","no","yes","no","no",16,4,1,2,2,1,2,4,2,2,1,8,0,10,9,10,"pass"
"541","MS","F","U","GT3","T","no","no","no","no","yes","yes","no","yes","yes","no","no","no","no","no","yes","no","no","no","no","no","yes","no","yes","no","no",17,3,2,2,1,4,3,3,2,2,1,5,0,11,9,11,"pass"
"542","MS","F","R","GT3","T","yes","no","yes","no","yes","yes","no","no","no","no","yes","no","no","no","yes","no","no","no","no","yes","no","no","yes","no","no",17,2,2,2,2,5,1,3,1,1,5,0,0,9,11,11,"pass"
"543","MS","F","U","GT3","T","no","yes","no","no","yes","yes","yes","yes","no","no","no","no","yes","no","no","yes","no","no","yes","no","no","no","yes","no","no",16,4,4,2,3,5,3,5,1,4,5,1,0,11,10,12,"pass"
"544","MS","M","R","GT3","T","no","no","no","yes","yes","yes","yes","yes","no","yes","no","no","no","no","yes","no","no","no","yes","no","no","no","no","yes","no",17,4,4,3,1,3,3,3,1,3,5,2,3,9,9,8,"fail"
"545","MS","M","R","LE3","T","no","no","no","yes","yes","yes","no","yes","no","no","yes","no","no","no","yes","no","no","no","yes","no","no","no","no","yes","no",17,1,3,2,1,5,1,2,3,3,5,2,0,11,12,12,"pass"
"546","MS","M","U","GT3","T","no","yes","no","yes","no","yes","yes","yes","no","no","no","yes","no","no","yes","no","no","no","no","yes","no","no","yes","no","no",17,3,4,1,2,5,4,4,3,4,5,8,1,9,8,8,"fail"
"547","MS","F","U","GT3","T","no","yes","no","no","yes","yes","yes","no","no","yes","no","no","no","no","no","no","yes","no","yes","no","no","no","no","yes","no",17,4,4,1,2,5,2,5,1,1,5,0,0,15,13,16,"pass"
"548","MS","M","R","LE3","T","no","no","no","no","yes","yes","yes","no","no","no","yes","no","no","no","no","no","no","yes","no","yes","no","no","no","yes","no",16,4,1,1,1,4,1,2,2,1,2,0,0,11,10,11,"pass"
"549","MS","F","U","GT3","A","no","no","no","yes","yes","yes","yes","yes","yes","no","no","no","no","no","no","no","no","yes","no","yes","no","no","yes","no","no",17,1,1,1,2,4,5,5,1,2,3,2,0,10,11,11,"pass"
"550","MS","F","R","GT3","T","yes","yes","no","no","no","yes","yes","no","no","no","yes","no","no","no","yes","no","no","no","yes","no","no","no","yes","no","no",17,4,2,2,2,4,3,3,2,3,5,0,0,18,17,18,"pass"
"551","MS","M","U","LE3","A","no","yes","no","no","no","yes","yes","yes","no","no","yes","no","no","no","no","yes","no","no","yes","no","no","no","no","yes","no",16,2,2,2,2,4,1,2,2,2,5,0,0,13,12,13,"pass"
"552","MS","M","U","GT3","T","no","yes","yes","no","yes","yes","yes","no","no","no","yes","no","no","no","yes","no","no","no","no","yes","no","no","no","yes","no",17,3,2,2,2,4,1,2,2,2,1,0,0,14,13,13,"pass"
"553","MS","M","U","GT3","T","no","yes","no","yes","yes","no","yes","no","no","no","yes","no","no","no","yes","no","no","no","no","yes","no","no","yes","no","no",19,1,1,1,2,4,4,3,3,4,4,2,2,9,9,10,"pass"
"554","MS","M","U","LE3","A","no","no","no","no","yes","yes","no","yes","no","no","yes","no","no","no","yes","no","no","no","no","no","yes","no","yes","no","no",17,1,0,1,1,4,1,2,1,1,5,4,0,11,11,12,"pass"
"555","MS","F","R","GT3","T","no","yes","no","yes","yes","no","yes","yes","yes","no","no","no","no","no","no","no","no","yes","yes","no","no","no","no","yes","no",17,1,1,2,1,3,5,5,2,2,4,3,0,11,10,10,"pass"
"556","MS","F","R","GT3","T","yes","yes","no","no","no","yes","yes","yes","no","no","yes","no","no","no","yes","no","no","no","no","no","yes","no","no","yes","no",16,1,2,1,3,4,3,4,1,1,3,5,0,14,13,13,"pass"
"557","MS","M","R","LE3","T","no","no","no","no","yes","yes","no","no","no","no","yes","no","no","no","no","no","no","yes","yes","no","no","no","yes","no","no",16,1,2,1,1,4,4,4,2,4,5,4,0,10,9,11,"pass"
"558","MS","F","R","GT3","T","no","yes","no","yes","no","yes","yes","yes","no","no","yes","no","no","no","yes","no","no","no","yes","no","no","no","yes","no","no",17,3,1,2,2,5,4,4,1,1,5,2,3,9,7,10,"pass"
"559","MS","M","R","GT3","T","no","no","no","yes","yes","no","no","yes","no","no","yes","no","no","no","yes","no","no","no","yes","no","no","no","yes","no","no",17,2,2,2,1,5,5,5,3,5,5,0,0,13,8,10,"pass"
"560","MS","M","R","GT3","T","yes","yes","no","no","yes","yes","no","no","yes","no","no","no","no","no","no","no","no","yes","yes","no","no","no","no","no","yes",18,1,0,3,1,4,3,2,1,1,4,0,1,12,12,13,"pass"
"561","MS","M","R","GT3","T","no","yes","no","yes","no","yes","yes","yes","no","no","yes","no","no","no","no","yes","no","no","yes","no","no","no","yes","no","no",17,1,1,2,1,4,5,5,1,3,2,0,0,9,10,10,"pass"
"562","MS","M","U","LE3","T","no","yes","no","yes","yes","yes","no","no","yes","no","no","no","no","no","no","no","no","yes","yes","no","no","no","yes","no","no",18,1,1,2,2,4,3,3,1,4,5,6,0,9,10,10,"pass"
"563","MS","F","R","LE3","T","no","no","no","yes","yes","yes","no","yes","no","no","yes","no","no","no","no","yes","no","no","yes","no","no","no","no","yes","no",16,2,2,1,2,5,4,3,1,1,1,0,0,13,11,12,"pass"
"565","MS","M","R","GT3","T","no","no","no","no","yes","yes","yes","no","no","no","no","yes","no","no","yes","no","no","no","yes","no","no","no","no","yes","no",16,3,2,2,1,4,5,5,2,3,5,2,0,9,11,10,"pass"
"566","MS","M","R","LE3","T","no","no","no","yes","yes","yes","yes","no","yes","no","no","no","no","no","yes","no","no","no","yes","no","no","no","yes","no","no",16,1,1,2,1,4,5,5,2,4,5,0,0,10,10,9,"fail"
"567","MS","M","R","GT3","T","no","yes","no","no","yes","no","yes","yes","no","no","no","yes","no","no","yes","no","no","no","yes","no","no","no","no","no","yes",18,1,1,2,1,5,3,3,2,3,5,2,1,7,9,9,"fail"
"569","MS","M","U","GT3","T","no","no","no","yes","yes","yes","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","no","no","yes","no","no",19,3,2,2,1,3,2,1,1,1,3,4,3,11,6,9,"fail"
"570","MS","M","U","GT3","T","no","yes","no","yes","yes","no","yes","no","yes","no","no","no","no","no","no","no","no","yes","yes","no","no","no","yes","no","no",18,3,3,1,2,4,4,5,1,3,3,9,2,8,4,8,"fail"
"571","MS","M","R","GT3","T","no","yes","no","yes","yes","yes","yes","yes","no","no","no","yes","no","no","no","yes","no","no","yes","no","no","no","yes","no","no",16,2,2,2,1,5,4,3,2,4,4,6,0,8,7,8,"fail"
"572","MS","M","U","GT3","T","no","no","no","yes","no","no","yes","yes","yes","no","no","no","no","no","yes","no","no","no","yes","no","no","no","no","no","yes",19,2,1,2,1,4,4,3,1,3,5,4,3,9,8,9,"fail"
"573","MS","F","U","GT3","A","no","yes","no","yes","yes","yes","no","yes","no","no","no","yes","no","no","no","no","no","yes","yes","no","no","no","yes","no","no",16,3,2,2,2,2,5,5,1,1,1,8,2,5,5,7,"fail"
"574","MS","F","U","GT3","T","no","yes","no","yes","yes","yes","no","no","no","no","yes","no","no","no","no","no","no","yes","yes","no","no","no","yes","no","no",17,1,1,1,1,4,3,2,1,2,5,9,0,9,7,10,"pass"
"575","MS","M","R","GT3","T","no","yes","no","no","yes","no","yes","yes","no","no","yes","no","no","no","yes","no","no","no","yes","no","no","no","no","no","yes",20,1,1,2,1,4,4,3,2,4,4,12,1,11,8,10,"pass"
"576","MS","F","R","GT3","A","no","yes","no","no","yes","yes","yes","no","no","no","no","yes","no","no","no","yes","no","no","yes","no","no","no","yes","no","no",18,4,3,1,1,5,4,4,3,4,2,8,0,11,10,10,"pass"
"577","MS","M","R","GT3","T","no","yes","no","no","no","yes","yes","no","no","no","yes","no","no","no","yes","no","no","no","yes","no","no","no","yes","no","no",18,3,2,2,1,2,5,5,5,5,5,8,0,10,9,11,"pass"
"578","MS","M","R","GT3","T","no","no","no","no","yes","yes","yes","no","no","no","yes","no","no","no","no","yes","no","no","no","no","yes","no","no","no","yes",19,1,1,3,2,5,4,4,3,3,2,8,1,9,10,11,"pass"
"579","MS","M","U","GT3","T","no","yes","no","no","yes","yes","yes","no","no","yes","no","no","no","no","yes","no","no","no","yes","no","no","no","yes","no","no",17,3,3,2,2,4,5,4,2,3,3,4,1,9,8,10,"pass"
"580","MS","M","U","LE3","T","no","no","no","no","yes","no","yes","yes","yes","no","no","no","no","no","no","yes","no","no","yes","no","no","no","yes","no","no",18,1,3,1,1,4,3,3,2,3,3,0,0,10,9,9,"fail"
"581","MS","M","R","GT3","T","no","yes","no","no","yes","yes","yes","no","no","no","yes","no","no","no","yes","no","no","no","no","no","yes","no","no","no","yes",19,1,1,3,1,4,4,4,3,3,5,4,1,9,8,10,"pass"
"582","MS","F","U","GT3","A","no","yes","no","no","yes","yes","no","no","yes","no","no","no","no","no","yes","no","no","no","yes","no","no","no","yes","no","no",18,1,2,2,2,4,3,3,1,1,5,2,2,8,6,8,"fail"
"583","MS","F","U","LE3","A","no","yes","no","no","yes","no","no","no","yes","no","no","no","no","no","yes","no","no","no","yes","no","no","no","yes","no","no",19,1,1,1,1,1,4,4,1,1,5,0,0,8,6,7,"fail"
"585","MS","F","R","GT3","T","no","yes","no","no","yes","yes","yes","no","yes","no","no","no","no","no","yes","no","no","no","yes","no","no","no","yes","no","no",17,0,0,2,1,4,4,3,1,1,5,0,0,11,10,11,"pass"
"586","MS","F","R","LE3","A","no","yes","yes","no","yes","no","no","no","no","no","yes","no","no","no","no","no","no","yes","yes","no","no","no","no","no","yes",17,3,1,2,3,4,2,3,2,2,3,5,0,7,8,8,"fail"
"588","MS","F","R","LE3","T","no","yes","no","yes","yes","yes","yes","no","no","no","no","yes","no","no","no","yes","no","no","yes","no","no","no","yes","no","no",18,2,2,1,2,2,3,3,1,2,4,3,1,6,7,8,"fail"
"589","MS","F","U","GT3","T","no","yes","no","no","yes","yes","no","yes","no","yes","no","no","no","no","no","no","no","yes","yes","no","no","no","yes","no","no",17,4,1,1,1,3,2,2,1,1,5,0,0,10,8,9,"fail"
"590","MS","F","U","LE3","T","no","no","no","no","yes","yes","yes","no","yes","no","no","no","no","no","yes","no","no","no","yes","no","no","no","no","yes","no",17,1,2,1,1,5,5,1,1,1,3,0,0,10,7,10,"pass"
"591","MS","F","U","GT3","T","no","no","no","yes","yes","yes","no","yes","no","no","yes","no","no","no","yes","no","no","no","yes","no","no","no","yes","no","no",18,1,1,3,2,3,4,4,2,2,5,3,2,8,7,7,"fail"
"592","MS","F","U","GT3","T","no","no","no","yes","no","yes","yes","no","no","no","no","yes","no","no","no","no","no","yes","no","no","no","yes","no","yes","no",18,2,2,2,2,4,3,5,1,1,1,2,0,13,12,14,"pass"
"593","MS","F","U","GT3","T","no","yes","no","no","yes","yes","yes","no","no","no","no","yes","no","no","no","yes","no","no","yes","no","no","no","yes","no","no",17,3,3,2,1,4,4,3,1,1,4,0,0,12,11,13,"pass"
"594","MS","F","U","LE3","A","no","no","no","no","yes","yes","yes","no","yes","no","no","no","no","no","yes","no","no","no","no","no","no","yes","yes","no","no",18,1,2,2,2,4,4,3,1,2,4,0,0,13,12,14,"pass"
"595","MS","F","U","GT3","T","no","no","no","yes","no","yes","yes","no","no","no","no","no","yes","yes","no","no","no","no","no","no","no","yes","yes","no","no",18,4,4,2,2,4,3,5,1,2,1,0,0,18,18,18,"pass"
"596","MS","M","U","LE3","T","no","yes","no","yes","yes","yes","yes","no","no","no","no","yes","no","no","yes","no","no","no","no","no","no","yes","yes","no","no",18,4,4,1,1,5,4,5,1,1,5,3,0,17,17,17,"pass"
"597","MS","F","U","GT3","T","no","yes","no","no","yes","yes","yes","no","no","no","yes","no","no","no","yes","no","no","no","yes","no","no","no","yes","no","no",17,4,2,2,2,4,3,3,1,2,4,0,0,18,17,18,"pass"
"599","MS","M","U","LE3","T","no","yes","no","no","no","yes","no","no","yes","no","no","no","no","no","no","yes","no","no","no","no","yes","no","yes","no","no",18,1,2,2,1,4,1,4,5,5,1,8,0,11,10,11,"pass"
"600","MS","M","R","GT3","T","no","yes","yes","yes","yes","yes","yes","yes","yes","no","no","no","no","no","no","yes","no","no","no","yes","no","no","yes","no","no",18,4,4,3,1,2,5,5,1,1,1,5,0,13,12,14,"pass"
"601","MS","M","R","GT3","T","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","yes","no","no","no","yes","no","no","no","yes","no",17,1,1,3,1,4,2,3,3,4,4,4,0,13,12,14,"pass"
"602","MS","F","U","GT3","T","no","yes","no","no","no","yes","yes","yes","no","no","yes","no","no","no","yes","no","no","no","yes","no","no","no","yes","no","no",18,2,2,2,2,1,3,1,1,1,2,4,0,8,8,10,"pass"
"603","MS","F","U","LE3","T","no","no","no","no","yes","yes","yes","yes","no","no","no","yes","no","no","no","yes","no","no","yes","no","no","no","no","yes","no",18,2,2,2,3,5,4,5,1,4,3,0,0,12,11,13,"pass"
"605","MS","F","U","GT3","T","no","no","no","no","yes","no","no","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","no","no","yes","no","no",18,1,1,3,2,4,4,2,1,2,2,2,1,10,9,10,"pass"
"607","MS","F","U","GT3","T","no","no","no","no","yes","yes","yes","yes","no","no","no","no","yes","no","yes","no","no","no","yes","no","no","no","no","yes","no",17,4,2,2,4,4,2,3,3,1,5,0,0,18,18,18,"pass"
"608","MS","F","R","LE3","A","no","no","no","yes","yes","yes","yes","yes","no","no","no","yes","no","no","yes","no","no","no","no","no","no","yes","yes","no","no",17,2,1,2,2,5,3,3,1,2,2,5,0,11,11,12,"pass"
"609","MS","F","U","LE3","A","no","no","no","no","yes","yes","no","yes","yes","no","no","no","no","no","no","yes","no","no","yes","no","no","no","yes","no","no",18,1,1,1,2,5,2,3,1,2,3,2,0,10,8,11,"pass"
"610","MS","F","U","GT3","T","no","yes","no","no","yes","no","no","no","yes","no","no","no","no","no","no","no","no","yes","yes","no","no","no","no","yes","no",18,1,2,2,2,4,1,1,1,1,4,0,0,11,11,12,"pass"
"612","MS","F","R","GT3","T","no","no","no","no","yes","yes","yes","yes","no","no","no","yes","no","no","yes","no","no","no","no","no","yes","no","yes","no","no",18,2,2,2,3,4,2,1,1,1,4,5,0,14,14,15,"pass"
"613","MS","M","R","GT3","T","no","yes","yes","yes","no","yes","yes","yes","no","no","no","yes","no","no","yes","no","no","no","no","no","yes","no","yes","no","no",17,4,3,2,2,4,5,5,1,3,2,4,1,11,10,11,"pass"
"614","MS","F","U","GT3","T","no","yes","no","no","yes","yes","no","yes","no","no","no","yes","no","no","no","yes","no","no","yes","no","no","no","no","yes","no",18,3,3,1,2,5,3,4,1,1,5,0,0,10,10,10,"pass"
"615","MS","F","R","GT3","T","no","yes","yes","yes","yes","yes","yes","no","no","no","no","no","yes","no","no","yes","no","no","no","yes","no","no","no","yes","no",17,4,4,2,2,4,3,3,1,2,5,2,0,12,12,12,"pass"
"616","MS","F","U","LE3","A","no","no","no","no","yes","yes","no","yes","no","no","no","yes","no","no","yes","no","no","no","no","no","no","yes","yes","no","no",17,3,2,2,2,1,2,3,1,2,5,0,0,14,15,15,"pass"
"617","MS","M","U","LE3","T","no","no","no","no","no","yes","yes","yes","no","no","yes","no","no","no","no","yes","no","no","no","no","yes","no","no","yes","no",18,1,1,2,1,3,3,2,1,2,3,2,0,13,14,14,"pass"
"618","MS","F","U","LE3","T","no","no","no","no","yes","yes","yes","no","yes","no","no","no","no","no","no","yes","no","no","yes","no","no","no","no","yes","no",18,1,1,2,3,5,3,2,1,1,4,0,0,17,19,18,"pass"
"619","MS","F","R","LE3","A","no","no","no","no","yes","yes","no","yes","yes","no","no","no","no","no","yes","no","no","no","yes","no","no","no","yes","no","no",18,1,2,3,2,4,3,4,1,4,5,0,0,15,16,15,"pass"
"620","MS","F","U","GT3","T","no","yes","no","no","yes","yes","yes","yes","no","no","no","yes","no","no","no","yes","no","no","no","yes","no","no","yes","no","no",18,3,3,2,2,4,3,2,1,3,3,6,0,12,13,13,"pass"
"621","MS","F","U","LE3","T","no","yes","no","yes","yes","yes","yes","yes","yes","no","no","no","no","no","no","no","no","yes","yes","no","no","no","yes","no","no",17,4,4,1,2,2,3,4,1,1,1,4,0,14,15,15,"pass"
"622","MS","F","R","GT3","T","no","no","no","no","no","yes","no","no","no","no","yes","no","no","no","no","yes","no","no","yes","no","no","no","no","yes","no",17,1,2,2,2,3,2,2,1,2,3,0,0,13,13,13,"pass"
"623","MS","M","R","GT3","T","no","yes","yes","no","yes","yes","no","no","yes","no","no","no","no","no","yes","no","no","no","yes","no","no","no","yes","no","no",18,1,3,2,2,3,3,4,2,4,3,0,0,10,8,9,"fail"
